Text,Target 1,Stance 1,Domain,In Use,Type
在社区医院打完疫苗出来坐在留观区，旁边有个小孩被吓哭了，她爸爸抱着她一直哄，看到她哭，我也想哭了——加强针真tmd疼啊,加强针,反对,新冠疫情,1,noun_phrases
rng咱就是说，能不能同样的五个人，再冲一次，这一次不要有新冠，打好加强针；也让陈晨更多去单带，也去再练一些体系；究竟能不能呢,新冠,反对,新冠疫情,1,noun_phrases
【新冠疫苗价格上涨提振销售额，辉瑞上调收入预期】辉瑞 Pfizer 周二将其新冠疫苗的销售预期上调20亿美元，至340亿美元，原因是价格上涨抵消了美国以外需求放缓的影响。这家美国制药商表示，针对奥密克戎变种的主导毒株的二价加强针和其他一些药物的强劲销售，帮助该公司抵消了美元走强带来的损失。,美元走强,反对,新冠疫情,1,noun_phrases
康希诺：基于当前的免疫策略及国内加强针接种率较高的情况，公司预期吸入用新冠疫苗不会带来公司业绩的大幅增长。港股的股价打了一折，A股也差不多，最近反弹也厉害，7个交易日翻倍，港股跌的狠，反弹也更多。,吸入用新冠疫苗,反对,新冠疫情,1,noun_phrases
康希诺：基于当前的免疫策略及国内加强针接种率较高的情况，公司预期吸入用新冠疫苗不会带来公司业绩的大幅增长。港股的股价打了一折，A股也差不多，最近反弹也厉害，7个交易日翻倍，港股跌的狠，反弹也更多。,港股,反对,新冠疫情,1,noun_phrases
经过医生的治疗症状好多了，晚上能够睡的着觉了，但是还会隐隐作痛，也醒的很早，下午还要去体验一次医生的梅花针。 希望我的家人们朋友们提高免疫力，加强锻炼，不要得带状疱疹。,带状疱疹,反对,新冠疫情,1,noun_phrases
开发癌症疫苗途径。研究认为，正常细胞组织由于长期承受血瘀与肝郁，造成端粒体的端粒酶血液供给机制紊乱，导致细胞端粒体螺旋运动发生机制亢进而加快螺旋扭结，使正常细胞快速形成癌细胞。开发流程：采集无癌长者端粒体的端粒酶，进行规模培养，从而制成信使核糖核酸（mRNA）癌症疫苗。（原创 简浩）,细胞组织,中立,新冠疫情,1,noun_phrases
给狗狗 打疫苗，被说像林心如， 前些天朋友说像韩素希、闺蜜说像宋慧乔，同事又说像泰星Vill，好的，我懂了。原来我是个大众脸,狗狗打疫苗,中立,新冠疫情,1,noun_phrases
救命啊 我是伤口刺客 昨天和舍友去拿外卖的时候 她说冷想要有个人抱住她 我即使在打游戏 也狠狠地抱住了她 正当我们很温馨的时候 她尖叫一声 哦原来是我拍到她刚打完疫苗的伤口了… 刚下我过去问她在干嘛 拍了下她的肩膀…再次… 我俩都笑抽了 我跟她说我现在就去洗澡 洗净我的罪孽,外卖,中立,新冠疫情,1,noun_phrases
11.1周二，今天到处戴口罩了，希望亡羊补牢 犹未迟也！天气冷了，儿子有外套，不冷这几个月够够了，遍地开花，生活和工作很不便我的标宝出远门了，不然也是在各个地方的支援一线，宝，很想很想你下午下雨了，冷了，还好是细雨，不耽搁接儿子这两天都比平时早一些睡，脚跟还是酸疼，今晚泡脚了，希望会好一些睡觉了，我的宝爸！,天气,中立,新冠疫情,1,noun_phrases
今天和朋友唱K到十二点，走出包间门的时候，我随口说了一句 又不是去白马会所，怎么感觉身体被掏空后来在电梯里，一个朋友说，当时旁边的两个工作人员，尽管戴着口罩，也明显看出楞了一下……我在口出什么狂言，嘴上没个把门的今天果然是社死的一天呢,唱歌,中立,新冠疫情,1,noun_phrases
最近，不少同事得流感，似乎比往年都严重，要去医院打点滴才好转。也许疫情三年戴口罩，人们的免疫力下降所致吧。,同事,中立,新冠疫情,1,noun_phrases
不知道是因为打磨塑料、升温还是熬夜，我最近又是犯鼻炎又是消化不好鼻炎的感觉已经很难受，我可不想再加上一个足以发烧的重感冒，更不必说新冠了。我已经有一年多的时间没在学校里戴口罩了，但是我不介意重新戴起来。 2广州·华南理工大学 大学城校区,学校,中立,新冠疫情,1,noun_phrases
2022年10月28日6时57分 ，包茂高速榆蒙段辖区天气晴，车流量适中，车辆通行正常。 疫情防控：因疫情防控需要，榆林北收费站、王则湾收费站、孟家湾收费站、小壕兔收费站、榆林北服务区西区设立疫情防控检测点。,路况,中立,新冠疫情,1,noun_phrases
【权威发布】深圳市南山区新型冠状病毒肺炎疫情防控指挥部办公室通告（第 221 号）O深圳市南山区新型冠状病毒肺炎疫情防控指挥部办公室通告（第 221 号）,防控指挥部,中立,新冠疫情,1,noun_phrases
【权威发布】深圳市南山区新型冠状病毒肺炎疫情防控指挥部办公室通告（第 221 号）O深圳市南山区新型冠状病毒肺炎疫情防控指挥部办公室通告（第 221 号）,新型冠状病毒肺炎,中立,新冠疫情,1,noun_phrases
一方面，我觉得lol世界赛以后就应该届届来中国办，感染了还继续比，根本不公平，阿美莉卡防疫做得也太差了另一方面，笑死，来中国很可能正式开赛前一天晚上就给你们禁了，比都没得比，防疫做得也太好了,英雄联盟世界赛,中立,新冠疫情,1,noun_phrases
我有个问题，比如说，在这次事件中遇难的中国同胞，如果家人在国内，要赶紧赶去韩国，那行程会因为防疫政策影响么？,遇难,中立,新冠疫情,1,noun_phrases
我有个问题，比如说，在这次事件中遇难的中国同胞，如果家人在国内，要赶紧赶去韩国，那行程会因为防疫政策影响么？,防疫政策,中立,新冠疫情,1,noun_phrases
酮酮：在医院，很慌怎么办，在线等，挺急的。带她来做抗体测试，准备打加强针了，还有点感冒开了药。今晚大家吃啥呀？我吃香菇牛肉饭（自热的）,加强针,中立,新冠疫情,1,noun_phrases
酮酮：在医院，很慌怎么办，在线等，挺急的。带她来做抗体测试，准备打加强针了，还有点感冒开了药。今晚大家吃啥呀？我吃香菇牛肉饭（自热的）,抗体测试,中立,新冠疫情,1,noun_phrases
【10月新加坡留学资讯】新加坡批准辉瑞新款二价疫苗 10月25日，新加坡卫生科学局通报，临时批准辉瑞新款二价新冠疫苗作为加强针使用，预计年底之前到货并开打。,新加坡卫生科学局,中立,新冠疫情,1,noun_phrases
防疫科普丨疫情防控这些细节要记牢，注意正确佩戴口罩O防疫科普丨疫情防控这些细节要记牢，注意正确佩戴口罩,佩戴口罩,支持,新冠疫情,1,noun_phrases
广州，上海在疫情防控措施上的带头行动，会让更多城市跟进。锦州前几天说：放弃能够清零而不清零，将会很遗憾，坚持要再封城静默几天，现在也悄然改变了。各种消息传递一个意思：不鼓励大面积封城静默，防疫政策在逐步向着方便百姓生活，有利于经济复苏方面转化。不管你是否支持或是反对上海，广州的防疫政策，全国大概率都会这样做了。,防疫政策调整,支持,新冠疫情,1,noun_phrases
早晨九点多才可以洗澡……要隔两天才能洗一次……好死不死的………该洗澡的日子到了，学校静默了………好几天没洗澡了……头皮不是自己的了………窕漏去了,洗澡,支持,新冠疫情,1,noun_phrases
封控，能有效降低病毒传播几率和居民感染风险。近期各地连续新增，防疫形势严峻，不封容易越来越多。但封哪里封多长时间应当根据国家的最新防控政策和当地实际情况而定。,封控,支持,新冠疫情,1,noun_phrases
别人我不知道。我打了两针全是科兴中维 打完第二天腿上大片大片的荨麻疹 以前没有过。正好那段刚搬家 以为是房子湿气大 然后大概第四天人一直晕晕的 蹲下接水的时候直接晕了 爬起来之后费好大的力气上了床 晕乎乎的睡觉感觉房子在转 之后的半年里一直疯狂脱发。三个月没来大姨妈！期间去过医院挂的中医科想调养一下结果医生让我去查一下甲功！玛德一切未解之谜都有了答案！,中医,支持,新冠疫情,1,noun_phrases
实践和时间是检验一切的标准，且静观卡塔尔世界杯至结束时的结果吧。到时，它不仅可能是极为成功的一届世界杯，也将为人类的防疫提供极为宝贵的成功经验。这就是，把新冠病当成流感，甚至是低于流感的疾病来防治，与其共存，更要重视冠病之外的其他疾病防治，而且完全没有必要让它和流感这类小病，影响和阻碍人类的正常生活和工作，更不能中止经济的发展和文明的提升。O卡塔尔世界杯是终结疫情的真实试验,卡塔尔世界杯,支持,新冠疫情,1,noun_phrases
实践和时间是检验一切的标准，且静观卡塔尔世界杯至结束时的结果吧。到时，它不仅可能是极为成功的一届世界杯，也将为人类的防疫提供极为宝贵的成功经验。这就是，把新冠病当成流感，甚至是低于流感的疾病来防治，与其共存，更要重视冠病之外的其他疾病防治，而且完全没有必要让它和流感这类小病，影响和阻碍人类的正常生活和工作，更不能中止经济的发展和文明的提升。O卡塔尔世界杯是终结疫情的真实试验,终结疫情试验,支持,新冠疫情,1,noun_phrases
我们必须坚定不移践行“以人民为中心”发展思想尽最大努力为老百姓提供方便，千方百计地提升常态化防控工作的科学性、精准性，统筹做好防疫管理和服务保障；无论何时都要把百姓需求真正放心上，解决好百姓的关心事、关切事，耐心细致周到做好群众服务工作，让广大人民群众理解、支持、配合，凝聚起疫情防控基层一线的强大合力。,以人民为中心,支持,新冠疫情,1,noun_phrases
我们必须坚定不移践行“以人民为中心”发展思想尽最大努力为老百姓提供方便，千方百计地提升常态化防控工作的科学性、精准性，统筹做好防疫管理和服务保障；无论何时都要把百姓需求真正放心上，解决好百姓的关心事、关切事，耐心细致周到做好群众服务工作，让广大人民群众理解、支持、配合，凝聚起疫情防控基层一线的强大合力。,疫情防控,支持,新冠疫情,1,noun_phrases
作为普通人，不能上一线战斗，不能参加救护病人，不能研发疫苗药物，那就做到不添乱，保持一种好心态。有了好心态，就能在这场对付新冠肺炎疫情的全民战争中做好自己，从而建功于这场战争的最后胜利。 阿克苏,研发疫苗,支持,新冠疫情,1,noun_phrases
浙江是今年的诺亚方舟，但近期已经快守不住了，我支持放开，但我遗憾：1.今天才有官媒进行大面积的科学知识普及，包括人民日报在内请专家讲没有后遗症（回忆上半年又是如何讲的），2.还有很多老人没接种，3.很重要的是—针剂疫苗效果一直在边际递减，所以，很多科学家惋惜上半年的黄金机会，那时上海想放开，但全国人民不答应。现在放开是受形势所逼，不得已而为之了,放开疫情管控,支持,新冠疫情,1,noun_phrases
